,SKU,ITEM,FAMILY,CATEGORY,STORE,DAY,QTY
6054866,16234,989,2,0,5,199,42
6055075,16443,1198,2,0,5,199,117
6057618,18986,692,2,0,6,199,29
6057915,19283,989,2,0,6,199,21
6058124,19492,1198,2,0,6,199,142
6060667,22035,692,2,0,7,199,7
6060964,22332,989,2,0,7,199,9
6061173,22541,1198,2,0,7,199,8
6063716,25084,692,2,0,8,199,13
6064013,25381,989,2,0,8,199,5
6064222,25590,1198,2,0,8,199,22
6066765,28133,692,2,0,9,199,18
6067062,28430,989,2,0,9,199,23
6067271,28639,1198,2,0,9,199,68
6069814,692,692,2,0,0,200,27
6070111,989,989,2,0,0,200,12
6070320,1198,1198,2,0,0,200,52
6072863,3741,692,2,0,1,200,23
6073160,4038,989,2,0,1,200,4
6073369,4247,1198,2,0,1,200,32
6075912,6790,692,2,0,2,200,33
6076209,7087,989,2,0,2,200,16
6076418,7296,1198,2,0,2,200,87
6078961,9839,692,2,0,3,200,7
6079258,10136,989,2,0,3,200,4
6079467,10345,1198,2,0,3,200,11
6082010,12888,692,2,0,4,200,16
6082307,13185,989,2,0,4,200,12
6082516,13394,1198,2,0,4,200,84
6085059,15937,692,2,0,5,200,28
6085356,16234,989,2,0,5,200,35
6085565,16443,1198,2,0,5,200,122
6088108,18986,692,2,0,6,200,19
6088405,19283,989,2,0,6,200,37
6088614,19492,1198,2,0,6,200,110
6091157,22035,692,2,0,7,200,9
6091454,22332,989,2,0,7,200,5
6091663,22541,1198,2,0,7,200,24
6094206,25084,692,2,0,8,200,3
6094503,25381,989,2,0,8,200,3
6094712,25590,1198,2,0,8,200,20
6097255,28133,692,2,0,9,200,24
6097552,28430,989,2,0,9,200,14
6097761,28639,1198,2,0,9,200,69
6100304,692,692,2,0,0,201,26
6100601,989,989,2,0,0,201,15
6100810,1198,1198,2,0,0,201,32
6103353,3741,692,2,0,1,201,14
6103650,4038,989,2,0,1,201,5
6103859,4247,1198,2,0,1,201,39
6106402,6790,692,2,0,2,201,24
6106699,7087,989,2,0,2,201,17
6106908,7296,1198,2,0,2,201,67
6109451,9839,692,2,0,3,201,8
6109748,10136,989,2,0,3,201,2
6109957,10345,1198,2,0,3,201,21
6112500,12888,692,2,0,4,201,16
6112797,13185,989,2,0,4,201,18
6113006,13394,1198,2,0,4,201,81
6115549,15937,692,2,0,5,201,20
6115846,16234,989,2,0,5,201,40
6116055,16443,1198,2,0,5,201,108
6118598,18986,692,2,0,6,201,27
6118895,19283,989,2,0,6,201,37
6119104,19492,1198,2,0,6,201,127
6121647,22035,692,2,0,7,201,9
6121944,22332,989,2,0,7,201,2
6122153,22541,1198,2,0,7,201,9
6124696,25084,692,2,0,8,201,15
6124993,25381,989,2,0,8,201,3
6125202,25590,1198,2,0,8,201,11
6127745,28133,692,2,0,9,201,25
6128042,28430,989,2,0,9,201,23
6128251,28639,1198,2,0,9,201,72
6130794,692,692,2,0,0,202,22
6131091,989,989,2,0,0,202,13
6131300,1198,1198,2,0,0,202,39
6133843,3741,692,2,0,1,202,16
6134140,4038,989,2,0,1,202,3
6134349,4247,1198,2,0,1,202,29
6136892,6790,692,2,0,2,202,30
6137189,7087,989,2,0,2,202,13
6137398,7296,1198,2,0,2,202,67
6139941,9839,692,2,0,3,202,10
6140238,10136,989,2,0,3,202,3
6140447,10345,1198,2,0,3,202,16
6142990,12888,692,2,0,4,202,29
6143287,13185,989,2,0,4,202,15
6143496,13394,1198,2,0,4,202,105
6146039,15937,692,2,0,5,202,29
6146336,16234,989,2,0,5,202,40
6146545,16443,1198,2,0,5,202,106
6149088,18986,692,2,0,6,202,25
6149385,19283,989,2,0,6,202,37
6149594,19492,1198,2,0,6,202,135
6152137,22035,692,2,0,7,202,9
6152434,22332,989,2,0,7,202,5
6152643,22541,1198,2,0,7,202,10
6155186,25084,692,2,0,8,202,12
6155483,25381,989,2,0,8,202,5
6155692,25590,1198,2,0,8,202,3
6158235,28133,692,2,0,9,202,25
6158532,28430,989,2,0,9,202,15
6158741,28639,1198,2,0,9,202,60
6161284,692,692,2,0,0,203,20
6161581,989,989,2,0,0,203,12
6161790,1198,1198,2,0,0,203,57
6164333,3741,692,2,0,1,203,16
6164630,4038,989,2,0,1,203,13
6164839,4247,1198,2,0,1,203,26
6167382,6790,692,2,0,2,203,25
6167679,7087,989,2,0,2,203,17
6167888,7296,1198,2,0,2,203,70
6170431,9839,692,2,0,3,203,9
6170728,10136,989,2,0,3,203,5
6170937,10345,1198,2,0,3,203,13
6173480,12888,692,2,0,4,203,14
6173777,13185,989,2,0,4,203,14
6173986,13394,1198,2,0,4,203,99
6176529,15937,692,2,0,5,203,33
6176826,16234,989,2,0,5,203,70
6177035,16443,1198,2,0,5,203,171
6179578,18986,692,2,0,6,203,25
6179875,19283,989,2,0,6,203,75
6180084,19492,1198,2,0,6,203,167
6182627,22035,692,2,0,7,203,15
6182924,22332,989,2,0,7,203,11
6183133,22541,1198,2,0,7,203,24
6185676,25084,692,2,0,8,203,7
6185973,25381,989,2,0,8,203,3
6186182,25590,1198,2,0,8,203,34
6188725,28133,692,2,0,9,203,30
6189022,28430,989,2,0,9,203,23
6189231,28639,1198,2,0,9,203,62
6191774,692,692,2,0,0,204,33
6192071,989,989,2,0,0,204,9
6192280,1198,1198,2,0,0,204,70
6194823,3741,692,2,0,1,204,25
6195120,4038,989,2,0,1,204,8
6195329,4247,1198,2,0,1,204,53
6197872,6790,692,2,0,2,204,22
6198169,7087,989,2,0,2,204,21
6198378,7296,1198,2,0,2,204,95
6200921,9839,692,2,0,3,204,12
6201218,10136,989,2,0,3,204,8
6201427,10345,1198,2,0,3,204,17
6203970,12888,692,2,0,4,204,15
6204267,13185,989,2,0,4,204,23
6204476,13394,1198,2,0,4,204,162
6207019,15937,692,2,0,5,204,37
6207316,16234,989,2,0,5,204,93
6207525,16443,1198,2,0,5,204,204
6210068,18986,692,2,0,6,204,30
6210365,19283,989,2,0,6,204,33
6210574,19492,1198,2,0,6,204,150
6213117,22035,692,2,0,7,204,13
6213414,22332,989,2,0,7,204,9
6213623,22541,1198,2,0,7,204,20
6216166,25084,692,2,0,8,204,9
6216463,25381,989,2,0,8,204,2
6216672,25590,1198,2,0,8,204,16
6219215,28133,692,2,0,9,204,30
6219512,28430,989,2,0,9,204,22
6219721,28639,1198,2,0,9,204,85
6222264,692,692,2,0,0,205,43
6222561,989,989,2,0,0,205,14
6222770,1198,1198,2,0,0,205,98
6225313,3741,692,2,0,1,205,16
6225610,4038,989,2,0,1,205,9
6225819,4247,1198,2,0,1,205,39
6228362,6790,692,2,0,2,205,26
6228659,7087,989,2,0,2,205,7
6228868,7296,1198,2,0,2,205,84
6231411,9839,692,2,0,3,205,7
6231708,10136,989,2,0,3,205,2
6231917,10345,1198,2,0,3,205,11
6234460,12888,692,2,0,4,205,22
6234757,13185,989,2,0,4,205,32
6234966,13394,1198,2,0,4,205,161
6237509,15937,692,2,0,5,205,34
6237806,16234,989,2,0,5,205,96
6238015,16443,1198,2,0,5,205,192
6240558,18986,692,2,0,6,205,34
6240855,19283,989,2,0,6,205,72
6241064,19492,1198,2,0,6,205,200
6243607,22035,692,2,0,7,205,14
6243904,22332,989,2,0,7,205,3
6244113,22541,1198,2,0,7,205,17
6246656,25084,692,2,0,8,205,9
6246953,25381,989,2,0,8,205,1
6247162,25590,1198,2,0,8,205,17
6249705,28133,692,2,0,9,205,15
6250002,28430,989,2,0,9,205,25
6250211,28639,1198,2,0,9,205,89
6252754,692,692,2,0,0,206,20
6253051,989,989,2,0,0,206,10
6253260,1198,1198,2,0,0,206,37
6255803,3741,692,2,0,1,206,17
6256100,4038,989,2,0,1,206,8
6256309,4247,1198,2,0,1,206,30
6258852,6790,692,2,0,2,206,19
6259149,7087,989,2,0,2,206,20
6259358,7296,1198,2,0,2,206,91
6261901,9839,692,2,0,3,206,4
6262198,10136,989,2,0,3,206,6
6262407,10345,1198,2,0,3,206,19
6264950,12888,692,2,0,4,206,36
6265247,13185,989,2,0,4,206,22
6265456,13394,1198,2,0,4,206,140
6267999,15937,692,2,0,5,206,20
6268296,16234,989,2,0,5,206,57
6268505,16443,1198,2,0,5,206,123
6271048,18986,692,2,0,6,206,24
6271345,19283,989,2,0,6,206,47
6271554,19492,1198,2,0,6,206,139
6274097,22035,692,2,0,7,206,14
6274394,22332,989,2,0,7,206,14
6274603,22541,1198,2,0,7,206,12
6277146,25084,692,2,0,8,206,11
6277443,25381,989,2,0,8,206,0
6277652,25590,1198,2,0,8,206,14
6280195,28133,692,2,0,9,206,14
6280492,28430,989,2,0,9,206,11
6280701,28639,1198,2,0,9,206,57
6283244,692,692,2,0,0,207,19
6283541,989,989,2,0,0,207,9
6283750,1198,1198,2,0,0,207,43
6286293,3741,692,2,0,1,207,15
6286590,4038,989,2,0,1,207,7
6286799,4247,1198,2,0,1,207,30
6289342,6790,692,2,0,2,207,28
6289639,7087,989,2,0,2,207,8
6289848,7296,1198,2,0,2,207,73
6292391,9839,692,2,0,3,207,8
6292688,10136,989,2,0,3,207,7
6292897,10345,1198,2,0,3,207,19
6295440,12888,692,2,0,4,207,17
6295737,13185,989,2,0,4,207,17
6295946,13394,1198,2,0,4,207,92
6298489,15937,692,2,0,5,207,17
6298786,16234,989,2,0,5,207,30
6298995,16443,1198,2,0,5,207,110
6301538,18986,692,2,0,6,207,10
6301835,19283,989,2,0,6,207,30
6302044,19492,1198,2,0,6,207,130
6304587,22035,692,2,0,7,207,3
6304884,22332,989,2,0,7,207,4
6305093,22541,1198,2,0,7,207,14
6307636,25084,692,2,0,8,207,11
6307933,25381,989,2,0,8,207,0
6308142,25590,1198,2,0,8,207,17
6310685,28133,692,2,0,9,207,15
6310982,28430,989,2,0,9,207,15
6311191,28639,1198,2,0,9,207,71
6313734,692,692,2,0,0,208,17
6314031,989,989,2,0,0,208,6
6314240,1198,1198,2,0,0,208,17
6316783,3741,692,2,0,1,208,10
6317080,4038,989,2,0,1,208,4
6317289,4247,1198,2,0,1,208,30
6319832,6790,692,2,0,2,208,32
6320129,7087,989,2,0,2,208,14
6320338,7296,1198,2,0,2,208,59
6322881,9839,692,2,0,3,208,5
6323178,10136,989,2,0,3,208,10
6323387,10345,1198,2,0,3,208,9
6325930,12888,692,2,0,4,208,13
6326227,13185,989,2,0,4,208,11
6326436,13394,1198,2,0,4,208,86
6328979,15937,692,2,0,5,208,26
6329276,16234,989,2,0,5,208,28
6329485,16443,1198,2,0,5,208,130
6332028,18986,692,2,0,6,208,12
6332325,19283,989,2,0,6,208,34
6332534,19492,1198,2,0,6,208,77
6335077,22035,692,2,0,7,208,11
6335374,22332,989,2,0,7,208,6
6335583,22541,1198,2,0,7,208,18
6338126,25084,692,2,0,8,208,21
6338423,25381,989,2,0,8,208,7
6338632,25590,1198,2,0,8,208,26
6341175,28133,692,2,0,9,208,21
6341472,28430,989,2,0,9,208,19
6341681,28639,1198,2,0,9,208,59
6344224,692,692,2,0,0,209,17
6344521,989,989,2,0,0,209,8
6344730,1198,1198,2,0,0,209,40
6347273,3741,692,2,0,1,209,13
6347570,4038,989,2,0,1,209,5
6347779,4247,1198,2,0,1,209,20
6350322,6790,692,2,0,2,209,26
6350619,7087,989,2,0,2,209,9
6350828,7296,1198,2,0,2,209,56
6353371,9839,692,2,0,3,209,4
6353668,10136,989,2,0,3,209,4
6353877,10345,1198,2,0,3,209,8
6356420,12888,692,2,0,4,209,7
6356717,13185,989,2,0,4,209,10
6356926,13394,1198,2,0,4,209,64
6359469,15937,692,2,0,5,209,20
6359766,16234,989,2,0,5,209,29
6359975,16443,1198,2,0,5,209,105
6362518,18986,692,2,0,6,209,15
6362815,19283,989,2,0,6,209,31
6363024,19492,1198,2,0,6,209,72
6365567,22035,692,2,0,7,209,14
6365864,22332,989,2,0,7,209,4
6366073,22541,1198,2,0,7,209,22
6368616,25084,692,2,0,8,209,11
6368913,25381,989,2,0,8,209,3
6369122,25590,1198,2,0,8,209,13
6371665,28133,692,2,0,9,209,22
6371962,28430,989,2,0,9,209,10
6372171,28639,1198,2,0,9,209,57
6374714,692,692,2,0,0,210,15
6375011,989,989,2,0,0,210,9
6375220,1198,1198,2,0,0,210,34
6377763,3741,692,2,0,1,210,18
6378060,4038,989,2,0,1,210,6
6378269,4247,1198,2,0,1,210,27
6380812,6790,692,2,0,2,210,28
6381109,7087,989,2,0,2,210,11
6381318,7296,1198,2,0,2,210,60
6383861,9839,692,2,0,3,210,13
6384158,10136,989,2,0,3,210,8
6384367,10345,1198,2,0,3,210,20
6386910,12888,692,2,0,4,210,16
6387207,13185,989,2,0,4,210,14
6387416,13394,1198,2,0,4,210,61
6389959,15937,692,2,0,5,210,29
6390256,16234,989,2,0,5,210,35
6390465,16443,1198,2,0,5,210,127
6393008,18986,692,2,0,6,210,16
6393305,19283,989,2,0,6,210,33
6393514,19492,1198,2,0,6,210,126
6396057,22035,692,2,0,7,210,10
6396354,22332,989,2,0,7,210,6
6396563,22541,1198,2,0,7,210,16
6399106,25084,692,2,0,8,210,10
6399403,25381,989,2,0,8,210,1
6399612,25590,1198,2,0,8,210,23
6402155,28133,692,2,0,9,210,31
6402452,28430,989,2,0,9,210,10
6402661,28639,1198,2,0,9,210,80
6405204,692,692,2,0,0,211,41
6405501,989,989,2,0,0,211,15
6405710,1198,1198,2,0,0,211,58
6408253,3741,692,2,0,1,211,21
6408550,4038,989,2,0,1,211,9
6408759,4247,1198,2,0,1,211,30
6411302,6790,692,2,0,2,211,19
6411599,7087,989,2,0,2,211,14
6411808,7296,1198,2,0,2,211,87
6414351,9839,692,2,0,3,211,4
6414648,10136,989,2,0,3,211,6
6414857,10345,1198,2,0,3,211,16
6417400,12888,692,2,0,4,211,16
6417697,13185,989,2,0,4,211,19
6417906,13394,1198,2,0,4,211,116
6420449,15937,692,2,0,5,211,34
6420746,16234,989,2,0,5,211,37
6420955,16443,1198,2,0,5,211,172
6423498,18986,692,2,0,6,211,33
6423795,19283,989,2,0,6,211,56
6424004,19492,1198,2,0,6,211,111
6426547,22035,692,2,0,7,211,22
6426844,22332,989,2,0,7,211,0
6427053,22541,1198,2,0,7,211,23
6429596,25084,692,2,0,8,211,15
6429893,25381,989,2,0,8,211,4
6430102,25590,1198,2,0,8,211,28
6432645,28133,692,2,0,9,211,27
6432942,28430,989,2,0,9,211,15
6433151,28639,1198,2,0,9,211,80
6435694,692,692,2,0,0,212,27
6435991,989,989,2,0,0,212,12
6436200,1198,1198,2,0,0,212,59
6438743,3741,692,2,0,1,212,18
6439040,4038,989,2,0,1,212,16
6439249,4247,1198,2,0,1,212,49
6441792,6790,692,2,0,2,212,28
6442089,7087,989,2,0,2,212,10
6442298,7296,1198,2,0,2,212,86
6444841,9839,692,2,0,3,212,10
6445138,10136,989,2,0,3,212,2
6445347,10345,1198,2,0,3,212,13
6447890,12888,692,2,0,4,212,15
6448187,13185,989,2,0,4,212,18
6448396,13394,1198,2,0,4,212,122
6450939,15937,692,2,0,5,212,34
6451236,16234,989,2,0,5,212,48
6451445,16443,1198,2,0,5,212,193
6453988,18986,692,2,0,6,212,25
6454285,19283,989,2,0,6,212,45
6454494,19492,1198,2,0,6,212,145
6457037,22035,692,2,0,7,212,15
6457334,22332,989,2,0,7,212,2
6457543,22541,1198,2,0,7,212,21
6460086,25084,692,2,0,8,212,14
6460383,25381,989,2,0,8,212,1
6460592,25590,1198,2,0,8,212,15
6463135,28133,692,2,0,9,212,31
6463432,28430,989,2,0,9,212,2
6463641,28639,1198,2,0,9,212,84
6466184,692,692,2,0,0,213,16
6466481,989,989,2,0,0,213,8
6466690,1198,1198,2,0,0,213,31
6469233,3741,692,2,0,1,213,9
6469530,4038,989,2,0,1,213,1
6469739,4247,1198,2,0,1,213,16
6472282,6790,692,2,0,2,213,18
6472579,7087,989,2,0,2,213,7
6472788,7296,1198,2,0,2,213,52
6475331,9839,692,2,0,3,213,11
6475628,10136,989,2,0,3,213,2
6475837,10345,1198,2,0,3,213,11
6478380,12888,692,2,0,4,213,17
6478677,13185,989,2,0,4,213,8
6478886,13394,1198,2,0,4,213,59
6481429,15937,692,2,0,5,213,29
6481726,16234,989,2,0,5,213,25
6481935,16443,1198,2,0,5,213,116
6484478,18986,692,2,0,6,213,12
6484775,19283,989,2,0,6,213,30
6484984,19492,1198,2,0,6,213,85
6487527,22035,692,2,0,7,213,14
6487824,22332,989,2,0,7,213,6
6488033,22541,1198,2,0,7,213,17
6490576,25084,692,2,0,8,213,9
6490873,25381,989,2,0,8,213,1
6491082,25590,1198,2,0,8,213,20
6493625,28133,692,2,0,9,213,13
6493922,28430,989,2,0,9,213,3
6494131,28639,1198,2,0,9,213,73
6496674,692,692,2,0,0,214,17
6496971,989,989,2,0,0,214,8
6497180,1198,1198,2,0,0,214,30
6499723,3741,692,2,0,1,214,16
6500020,4038,989,2,0,1,214,0
6500229,4247,1198,2,0,1,214,21
6502772,6790,692,2,0,2,214,21
6503069,7087,989,2,0,2,214,8
6503278,7296,1198,2,0,2,214,52
6505821,9839,692,2,0,3,214,11
6506118,10136,989,2,0,3,214,1
6506327,10345,1198,2,0,3,214,19
6508870,12888,692,2,0,4,214,12
6509167,13185,989,2,0,4,214,7
6509376,13394,1198,2,0,4,214,82
6511919,15937,692,2,0,5,214,24
6512216,16234,989,2,0,5,214,30
6512425,16443,1198,2,0,5,214,101
6514968,18986,692,2,0,6,214,18
6515265,19283,989,2,0,6,214,21
6515474,19492,1198,2,0,6,214,69
6518017,22035,692,2,0,7,214,9
6518314,22332,989,2,0,7,214,1
6518523,22541,1198,2,0,7,214,15
6521066,25084,692,2,0,8,214,13
6521363,25381,989,2,0,8,214,0
6521572,25590,1198,2,0,8,214,18
6524115,28133,692,2,0,9,214,20
6524412,28430,989,2,0,9,214,1
6524621,28639,1198,2,0,9,214,49
6527164,692,692,2,0,0,215,16
6527461,989,989,2,0,0,215,6
6527670,1198,1198,2,0,0,215,32
6530213,3741,692,2,0,1,215,8
6530510,4038,989,2,0,1,215,2
6530719,4247,1198,2,0,1,215,22
6533262,6790,692,2,0,2,215,19
6533559,7087,989,2,0,2,215,12
6533768,7296,1198,2,0,2,215,53
6536311,9839,692,2,0,3,215,8
6536608,10136,989,2,0,3,215,3
6536817,10345,1198,2,0,3,215,9
6539360,12888,692,2,0,4,215,15
6539657,13185,989,2,0,4,215,8
6539866,13394,1198,2,0,4,215,48
6542409,15937,692,2,0,5,215,15
6542706,16234,989,2,0,5,215,33
6542915,16443,1198,2,0,5,215,95
6545458,18986,692,2,0,6,215,9
6545755,19283,989,2,0,6,215,34
6545964,19492,1198,2,0,6,215,72
6548507,22035,692,2,0,7,215,11
6548804,22332,989,2,0,7,215,0
6549013,22541,1198,2,0,7,215,19
6551556,25084,692,2,0,8,215,7
6551853,25381,989,2,0,8,215,0
6552062,25590,1198,2,0,8,215,26
6554605,28133,692,2,0,9,215,23
6554902,28430,989,2,0,9,215,4
6555111,28639,1198,2,0,9,215,81
6557654,692,692,2,0,0,216,21
6557951,989,989,2,0,0,216,17
6558160,1198,1198,2,0,0,216,46
6560703,3741,692,2,0,1,216,23
6561000,4038,989,2,0,1,216,11
6561209,4247,1198,2,0,1,216,26
6563752,6790,692,2,0,2,216,15
6564049,7087,989,2,0,2,216,11
6564258,7296,1198,2,0,2,216,69
6566801,9839,692,2,0,3,216,26
6567098,10136,989,2,0,3,216,8
6567307,10345,1198,2,0,3,216,22
6569850,12888,692,2,0,4,216,24
6570147,13185,989,2,0,4,216,18
6570356,13394,1198,2,0,4,216,103
6572899,15937,692,2,0,5,216,26
6573196,16234,989,2,0,5,216,31
6573405,16443,1198,2,0,5,216,144
6575948,18986,692,2,0,6,216,18
6576245,19283,989,2,0,6,216,36
6576454,19492,1198,2,0,6,216,98
6578997,22035,692,2,0,7,216,12
6579294,22332,989,2,0,7,216,0
6579503,22541,1198,2,0,7,216,11
6582046,25084,692,2,0,8,216,12
6582343,25381,989,2,0,8,216,0
6582552,25590,1198,2,0,8,216,35
6585095,28133,692,2,0,9,216,22
6585392,28430,989,2,0,9,216,6
6585601,28639,1198,2,0,9,216,97
6588144,692,692,2,0,0,217,27
6588441,989,989,2,0,0,217,14
6588650,1198,1198,2,0,0,217,44
6591193,3741,692,2,0,1,217,10
6591490,4038,989,2,0,1,217,9
6591699,4247,1198,2,0,1,217,29
6594242,6790,692,2,0,2,217,30
6594539,7087,989,2,0,2,217,19
6594748,7296,1198,2,0,2,217,85
6597291,9839,692,2,0,3,217,14
6597588,10136,989,2,0,3,217,5
6597797,10345,1198,2,0,3,217,23
6600340,12888,692,2,0,4,217,10
6600637,13185,989,2,0,4,217,20
6600846,13394,1198,2,0,4,217,74
6603389,15937,692,2,0,5,217,41
6603686,16234,989,2,0,5,217,41
6603895,16443,1198,2,0,5,217,147
6606438,18986,692,2,0,6,217,19
6606735,19283,989,2,0,6,217,31
6606944,19492,1198,2,0,6,217,116
6609487,22035,692,2,0,7,217,17
6609784,22332,989,2,0,7,217,0
6609993,22541,1198,2,0,7,217,21
6612536,25084,692,2,0,8,217,13
6612833,25381,989,2,0,8,217,1
6613042,25590,1198,2,0,8,217,31
6615585,28133,692,2,0,9,217,44
6615882,28430,989,2,0,9,217,3
6616091,28639,1198,2,0,9,217,144
6618634,692,692,2,0,0,218,30
6618931,989,989,2,0,0,218,21
6619140,1198,1198,2,0,0,218,53
6621683,3741,692,2,0,1,218,18
6621980,4038,989,2,0,1,218,11
6622189,4247,1198,2,0,1,218,47
6624732,6790,692,2,0,2,218,29
6625029,7087,989,2,0,2,218,14
6625238,7296,1198,2,0,2,218,94
6627781,9839,692,2,0,3,218,15
6628078,10136,989,2,0,3,218,0
6628287,10345,1198,2,0,3,218,16
6630830,12888,692,2,0,4,218,12
6631127,13185,989,2,0,4,218,24
6631336,13394,1198,2,0,4,218,104
6633879,15937,692,2,0,5,218,29
6634176,16234,989,2,0,5,218,49
6634385,16443,1198,2,0,5,218,177
6636928,18986,692,2,0,6,218,19
6637225,19283,989,2,0,6,218,41
6637434,19492,1198,2,0,6,218,130
6639977,22035,692,2,0,7,218,14
6640274,22332,989,2,0,7,218,0
6640483,22541,1198,2,0,7,218,27
6643026,25084,692,2,0,8,218,11
6643323,25381,989,2,0,8,218,1
6643532,25590,1198,2,0,8,218,27
6646075,28133,692,2,0,9,218,43
6646372,28430,989,2,0,9,218,1
6646581,28639,1198,2,0,9,218,126
6649124,692,692,2,0,0,219,31
6649421,989,989,2,0,0,219,10
6649630,1198,1198,2,0,0,219,65
6652173,3741,692,2,0,1,219,17
6652470,4038,989,2,0,1,219,2
6652679,4247,1198,2,0,1,219,27
6655222,6790,692,2,0,2,219,20
6655519,7087,989,2,0,2,219,11
6655728,7296,1198,2,0,2,219,73
6658271,9839,692,2,0,3,219,14
6658568,10136,989,2,0,3,219,3
6658777,10345,1198,2,0,3,219,15
6661320,12888,692,2,0,4,219,18
6661617,13185,989,2,0,4,219,10
6661826,13394,1198,2,0,4,219,78
6664369,15937,692,2,0,5,219,18
6664666,16234,989,2,0,5,219,20
6664875,16443,1198,2,0,5,219,88
6667418,18986,692,2,0,6,219,20
6667715,19283,989,2,0,6,219,28
6667924,19492,1198,2,0,6,219,87
6670467,22035,692,2,0,7,219,13
6670764,22332,989,2,0,7,219,0
6670973,22541,1198,2,0,7,219,14
6673516,25084,692,2,0,8,219,4
6673813,25381,989,2,0,8,219,2
6674022,25590,1198,2,0,8,219,18
6676565,28133,692,2,0,9,219,20
6676862,28430,989,2,0,9,219,2
6677071,28639,1198,2,0,9,219,71
6679614,692,692,2,0,0,220,38
6679911,989,989,2,0,0,220,16
6680120,1198,1198,2,0,0,220,57
6682663,3741,692,2,0,1,220,18
6682960,4038,989,2,0,1,220,9
6683169,4247,1198,2,0,1,220,36
6685712,6790,692,2,0,2,220,26
6686009,7087,989,2,0,2,220,12
6686218,7296,1198,2,0,2,220,89
6688761,9839,692,2,0,3,220,10
6689058,10136,989,2,0,3,220,5
6689267,10345,1198,2,0,3,220,17
6691810,12888,692,2,0,4,220,10
6692107,13185,989,2,0,4,220,16
6692316,13394,1198,2,0,4,220,78
6694859,15937,692,2,0,5,220,31
6695156,16234,989,2,0,5,220,29
6695365,16443,1198,2,0,5,220,138
6697908,18986,692,2,0,6,220,20
6698205,19283,989,2,0,6,220,48
6698414,19492,1198,2,0,6,220,84
6700957,22035,692,2,0,7,220,12
6701254,22332,989,2,0,7,220,0
6701463,22541,1198,2,0,7,220,21
6704006,25084,692,2,0,8,220,7
6704303,25381,989,2,0,8,220,1
6704512,25590,1198,2,0,8,220,27
6707055,28133,692,2,0,9,220,17
6707352,28430,989,2,0,9,220,0
6707561,28639,1198,2,0,9,220,61
6710104,692,692,2,0,0,221,21
6710401,989,989,2,0,0,221,11
6710610,1198,1198,2,0,0,221,59
6713153,3741,692,2,0,1,221,15
6713450,4038,989,2,0,1,221,2
6713659,4247,1198,2,0,1,221,26
6716202,6790,692,2,0,2,221,26
6716499,7087,989,2,0,2,221,15
6716708,7296,1198,2,0,2,221,69
6719251,9839,692,2,0,3,221,19
6719548,10136,989,2,0,3,221,6
6719757,10345,1198,2,0,3,221,28
6722300,12888,692,2,0,4,221,17
6722597,13185,989,2,0,4,221,16
6722806,13394,1198,2,0,4,221,53
6725349,15937,692,2,0,5,221,36
6725646,16234,989,2,0,5,221,32
6725855,16443,1198,2,0,5,221,105
6728398,18986,692,2,0,6,221,11
6728695,19283,989,2,0,6,221,31
6728904,19492,1198,2,0,6,221,66
6731447,22035,692,2,0,7,221,10
6731744,22332,989,2,0,7,221,0
6731953,22541,1198,2,0,7,221,14
6734496,25084,692,2,0,8,221,10
6734793,25381,989,2,0,8,221,0
6735002,25590,1198,2,0,8,221,30
6737545,28133,692,2,0,9,221,20
6737842,28430,989,2,0,9,221,0
6738051,28639,1198,2,0,9,221,42
6740594,692,692,2,0,0,222,14
6740891,989,989,2,0,0,222,12
6741100,1198,1198,2,0,0,222,45
6743643,3741,692,2,0,1,222,11
6743940,4038,989,2,0,1,222,3
6744149,4247,1198,2,0,1,222,28
6746692,6790,692,2,0,2,222,33
6746989,7087,989,2,0,2,222,15
6747198,7296,1198,2,0,2,222,62
6749741,9839,692,2,0,3,222,11
6750038,10136,989,2,0,3,222,4
6750247,10345,1198,2,0,3,222,20
6752790,12888,692,2,0,4,222,12
6753087,13185,989,2,0,4,222,10
6753296,13394,1198,2,0,4,222,79
6755839,15937,692,2,0,5,222,24
6756136,16234,989,2,0,5,222,32
6756345,16443,1198,2,0,5,222,117
